id,isbn,title,author,genres,cover,published_year,rating
1405,0306808919,Unsung Heroes of Rock 'n' Roll,Nick Tosches,Biography & Autobiography,http://books.google.com/books/content?id=V9wgnwEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,1999,4.1
1406,030680932X,The Dark Side Of Genius,Donald Spoto,Performing Arts,http://books.google.com/books/content?id=2FpPtAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,1999,3.83
1407,0306809575,Sammlung,Mark Twain,Literary Collections,http://books.google.com/books/content?id=VCt--yh7cXYC&printsec=frontcover&img=1&zoom=1&source=gbs_api,2000,4.32
1408,0306813688,Johnny Cash,Michael Streissguth,Biography & Autobiography,http://books.google.com/books/content?id=BBRDZoBeI88C&printsec=frontcover&img=1&zoom=1&source=gbs_api,2006,3.79
1409,0306814552,23 Days in July,John Wilcockson,Sports & Recreation,http://books.google.com/books/content?id=7lG1ugEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,2005,3.67
1410,0307001466,75 Years of Little Golden Books: 1942-2017,Margaret Wise Brown;Ruth Krauss;Richard Scarry;Dennis R. Shealy;Kathryn Jackson;Byron Jackson;Janette Sebring Lowrey;Gertrude Crampton;Jane Werner Watson,Animals,,2017,4.23
1411,0307236013,The Deeper Meaning of Liff,Douglas Adams;John Lloyd,Humor,http://books.google.com/books/content?id=TVFPmAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,2005,3.93
1412,0307237907,The Last Boleyn,Karen Harper,Fiction,http://books.google.com/books/content?id=yeYzpDgTo8MC&printsec=frontcover&img=1&zoom=1&source=gbs_api,2006,4.05
1413,030723827X,Giada's Family Dinners,Giada De Laurentiis,Cooking,http://books.google.com/books/content?id=lfRvDwAAQBAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,2006,3.96
1414,0307264122,The Spy Who Barked,George Edward Stanley,Juvenile Fiction,http://books.google.com/books/content?id=jykzxgEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,2002,3.47
1415,0307264653,Terrorist,John Updike,Fiction,http://books.google.com/books/content?id=KlFnmmF0IJcC&printsec=frontcover&img=1&zoom=1&source=gbs_api,2006,3.17
1416,0307264882,Beloved,Toni Morrison,Fiction,http://books.google.com/books/content?id=ppfYf0K6fcoC&printsec=frontcover&img=1&zoom=1&source=gbs_api,2006,3.81
1417,0307264890,The Name of the Rose,Umberto Eco,Fiction,http://books.google.com/books/content?id=Za0ZTjVNpWAC&printsec=frontcover&img=1&zoom=1&source=gbs_api,2006,4.12
1418,0307265439,The Road,Cormac McCarthy,Fiction,http://books.google.com/books/content?id=eMq_lTq6fUgC&printsec=frontcover&img=1&zoom=1&source=gbs_api,2006,3.96
1419,0307266613,The Best of Wodehouse,Pelham Grenville Wodehouse,Fiction,http://books.google.com/books/content?id=tLtw51x0eyUC&printsec=frontcover&img=1&zoom=1&source=gbs_api,2007,4.4
1420,0307274977,Buried Child,Sam Shepard,Drama,http://books.google.com/books/content?id=YCVRIETAFJoC&printsec=frontcover&img=1&zoom=1&source=gbs_api,2006,3.91
1421,0307275558,The Devil Wears Prada,Lauren Weisberger,Fiction,http://books.google.com/books/content?id=jgnS-R9qNU8C&printsec=frontcover&img=1&zoom=1&source=gbs_api,2006,3.73
1422,0307275566,Death Match,Lincoln Child,Fiction,http://books.google.com/books/content?id=xBReAE4-mogC&printsec=frontcover&img=1&zoom=1&source=gbs_api,2006,3.78
1423,0307275736,The Lighthouse,P. D. James,Fiction,http://books.google.com/books/content?id=10LKbQ2Y0N8C&printsec=frontcover&img=1&zoom=1&source=gbs_api,2006,3.81
1424,0307275930,If Beale Street Could Talk,James Baldwin,Fiction,http://books.google.com/books/content?id=24D5xwEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,2006,4.24
1425,0307276902,A Million Little Pieces,James Frey,Biography & Autobiography,http://books.google.com/books/content?id=MwNuYMr-3JsC&printsec=frontcover&img=1&zoom=1&source=gbs_api,2004,3.63
1426,0307277674,Robert Langdon Novels,Dan Brown,Art museum curators,http://books.google.com/books/content?id=hPbKKnD7qosC&printsec=frontcover&img=1&zoom=1&source=gbs_api,2003,3.82
1427,0307278360,The Sunset Limited,Cormac McCarthy,Drama,http://books.google.com/books/content?id=JNFlAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,2006,3.96
1428,0307279464,A Walk in the Woods,Bill Bryson,Sports & Recreation,http://books.google.com/books/content?id=TBJHPgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,2007,4.06
1429,0307290468,The Civil War,Shelby Foote,United States,,,4.53
1430,0307335852,The Alchemist's Daughter,Katharine McMahon,Fiction,http://books.google.com/books/content?id=N4tXy1Jz4O8C&printsec=frontcover&img=1&zoom=1&source=gbs_api,2006,3.24
1431,0307337332,Cesar's Way,Cesar Millan;Melissa Jo Peltier,Pets,http://books.google.com/books/content?id=SA-MtfnCB8wC&printsec=frontcover&img=1&zoom=1&source=gbs_api,2006,3.74
1432,0307337936,"Small Bites, Big Nights",Govind Armstrong;Ann Wycoff;Alison Clare Steingold,Cooking,http://books.google.com/books/content?id=BEYkPQAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,2007,3.6
1433,0307345971,Why Do Men Fall Asleep After Sex?,Mark Leyner;Billy Goldberg,Health & Fitness,http://books.google.com/books/content?id=BtSODQAAQBAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,2006,3.56
1434,0307346587,Everyday Pasta,Giada De Laurentiis,Cooking,http://books.google.com/books/content?id=oMiU2rsyyWYC&printsec=frontcover&img=1&zoom=1&source=gbs_api,2007,4.09
1435,0307383415,Dreams from My Father,Barack Obama,Biography & Autobiography,http://books.google.com/books/content?id=eNWODQAAQBAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,2007,3.86
1436,0310214696,Gifted Hands,Ben Carson;Cecil B. Murphey,Biography & Autobiography,http://books.google.com/books/content?id=GE9ETXQUuF0C&printsec=frontcover&img=1&zoom=1&source=gbs_api,1996,4.21
1437,0310217601,Trial by Fire,Terri Blackstock,Fiction,http://books.google.com/books/content?id=Ji-svNwtmosC&printsec=frontcover&img=1&zoom=1&source=gbs_api,2000,4.35
1438,0310243564,"""A"" is for Abductive",Leonard I. Sweet;Brian D. McLaren;Jerry Haselmayer,Religion,http://books.google.com/books/content?id=y408kb7zW7AC&printsec=frontcover&img=1&zoom=1&source=gbs_api,2003,3.17
1439,0310243874,Breach of Promise,James Scott Bell,Fiction,http://books.google.com/books/content?id=RNpBD41SNMcC&printsec=frontcover&img=1&zoom=1&source=gbs_api,2004,4
1440,0310243882,Deadlock,James Scott Bell,Fiction,http://books.google.com/books/content?id=d3aFumJZHiEC&printsec=frontcover&img=1&zoom=1&source=gbs_api,2002,3.95
1441,031024756X,Ever After,Karen Kingsbury,Fiction,http://books.google.com/books/content?id=sREjDcZvCv0C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,2006,4.32
1442,0310249872,Fanning the Flame,Christopher J. H. Wright,Religion,http://books.google.com/books/content?id=U-tpkgEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,2003,5
1443,0310252199,The Church on the Other Side,Brian D. McLaren,Religion,http://books.google.com/books/content?id=973kEQV9ruUC&printsec=frontcover&img=1&zoom=1&source=gbs_api,2003,3.58
1444,0310254876,The Church in Emerging Culture,Andy Crouch,Religion,http://books.google.com/books/content?id=yo8USz2i7RIC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,2003,3.35
1445,0310257867,Becoming a Contagious Christian,Mark Mittelberg;Lee Strobel;Bill Hybels,Religion,http://books.google.com/books/content?id=m4GxAYrSmyMC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,2007,3.75
1446,0310259665,Journey into God's Word,J. Scott Duvall;J. Daniel Hays,Religion,http://books.google.com/books/content?id=Yg9xDiYmaR8C&printsec=frontcover&img=1&zoom=1&source=gbs_api,2005,4.16
1447,0310262712,Zondervan Handbook to the Bible,David Alexander;Pat Alexander,Religion,http://books.google.com/books/content?id=nbhjHQAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,2005,4.14
1448,031026345X,Velvet Elvis,Rob Bell,Religion,http://books.google.com/books/content?id=TLZO9DjrmJoC&printsec=frontcover&img=1&zoom=1&source=gbs_api,2005,3.78
1449,0310264138,Purpose Driven Life MM Camouflage Edition,"Rick Warren, D.Min.;Zondervan Publishing",Christian life,http://books.google.com/books/content?id=2_zhAAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,2004,3.92
1450,0310272661,A Search for What Makes Sense,Brian D. McLaren,Religion,http://books.google.com/books/content?id=vg12H-k-ZSwC&printsec=frontcover&img=1&zoom=1&source=gbs_api,2007,3.59
1451,0310330513,The Complete Green Letters,Miles J. Stanford,Religion,http://books.google.com/books/content?id=SbBd_IKRCZAC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,1983,4.2
1452,0310929555,Zondervan NIV Study Bible,Kenneth L. Barker;Donald W. Burdick,Bibles,http://books.google.com/books/content?id=WvYLGwAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,2002,4.7
1453,0312010443,How to Write a Damn Good Novel,James N. Frey,Language Arts & Disciplines,http://books.google.com/books/content?id=M2LVQXnSV_AC&printsec=frontcover&img=1&zoom=1&source=gbs_api,1987,3.85
1454,0312049994,The Sun in the Morning,Mary Margaret Kaye,Biography & Autobiography,,1990,4.21
1455,0312062354,The Awakening,Kate Chopin,Adultery,http://books.google.com/books/content?id=9hGQQgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,1993,3.64
1456,0312085125,James Herriot's Treasury for Children,James Herriot,Juvenile Nonfiction,http://books.google.com/books/content?id=Lcklm__RnqUC&printsec=frontcover&img=1&zoom=1&source=gbs_api,1992,4.44
1457,0312088477,Modern Classics of Science Fiction,Gardner Dozois,Fiction,http://books.google.com/books/content?id=-bR552nWNYoC&printsec=frontcover&img=1&zoom=1&source=gbs_api,1993,4.15
1458,031211818X,The Great Ape Project,Paola Cavalieri;Peter Singer,Nature,http://books.google.com/books/content?id=8RMSPt0kC_kC&printsec=frontcover&img=1&zoom=1&source=gbs_api,1993,4.06
1459,031213214X,White Man's Grave,Richard Dooling,Fiction,http://books.google.com/books/content?id=OIk_WGE4UhkC&printsec=frontcover&img=1&zoom=1&source=gbs_api,1995,3.93
1460,0312135254,Isak Dinesen,Judith Thurman,Biography & Autobiography,http://books.google.com/books/content?id=atV8pWcV_CIC&printsec=frontcover&img=1&zoom=1&source=gbs_api,1995,4.07
1461,0312143400,Four Weddings and a Funeral,Richard Curtis,Performing Arts,http://books.google.com/books/content?id=iFY9e377DRIC&printsec=frontcover&img=1&zoom=1&source=gbs_api,1996,3.76
1462,0312147678,With William Burroughs,William S. Burroughs;Victor Bockris,Biography & Autobiography,http://books.google.com/books/content?id=TnhnpCgWVwAC&printsec=frontcover&img=1&zoom=1&source=gbs_api,1996,4.05
1463,0312151225,The Everyday I Ching,Sarah Dening,"Body, Mind & Spirit",http://books.google.com/books/content?id=i5j0ZumPWkwC&printsec=frontcover&img=1&zoom=1&source=gbs_api,1997,4.19
1464,031215125X,The Far Pavilions,M. M. Kaye,Fiction,http://books.google.com/books/content?id=2Hw4KmShqzYC&printsec=frontcover&img=1&zoom=1&source=gbs_api,1997,4.21
1465,0312155328,From Bondage,Henry Roth,Fiction,http://books.google.com/books/content?id=4oDRkC5XMNwC&printsec=frontcover&img=1&zoom=1&source=gbs_api,1997,4.1
1466,0312155859,Mary Queen of Scotland & The Isles,Margaret George,Fiction,http://books.google.com/books/content?id=-YkXAwAAQBAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,1997,4.05
1467,0312157118,The Communist Manifesto: Marx,John Toews,Political Science,http://books.google.com/books/content?id=dhK7wAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,1999,3.54
1468,0312172257,Through the Dark Labyrinth,Gordon Bowker,Biography & Autobiography,http://books.google.com/books/content?id=VcVpQgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,1997,3.83
1469,0312181108,I Capture the Castle,Dodie Smith,Fiction,http://books.google.com/books/content?id=cxAZf0kIy84C&printsec=frontcover&img=1&zoom=1&source=gbs_api,1948,4
1470,0312181337,Marilyn Manson,Kurt Reighley,Biography & Autobiography,http://books.google.com/books/content?id=rFd0xYYNSGcC&printsec=frontcover&img=1&zoom=1&source=gbs_api,1998,3.39
1471,0312183011,Radio On,Sarah Vowell,Literary Collections,http://books.google.com/books/content?id=alQE3M4q-u4C&printsec=frontcover&img=1&zoom=1&source=gbs_api,1997,3.42
1472,0312186886,Human Croquet,Kate Atkinson,Fiction,http://books.google.com/books/content?id=qGNmjrEfzEEC&printsec=frontcover&img=1&zoom=1&source=gbs_api,1999,3.71
1473,0312194390,The Autobiography of Henry VIII,Margaret George,Fiction,http://books.google.com/books/content?id=xCsx6NhzZkAC&printsec=frontcover&img=1&zoom=1&source=gbs_api,1998,4.25
1474,0312194404,Bachelor Brothers' Bed & Breakfast Pillow Book,Bill Richardson,Fiction,http://books.google.com/books/content?id=MYJ_8b0Wf9kC&printsec=frontcover&img=1&zoom=1&source=gbs_api,1998,3.77
1475,0312199430,One Thousand White Women,Jim Fergus,Fiction,http://books.google.com/books/content?id=AS-xz-xoHmYC&printsec=frontcover&img=1&zoom=1&source=gbs_api,1999,3.88
1476,0312202059,Requiem for Harlem,Henry Roth,Fiction,http://books.google.com/books/content?id=JDTsV63ow-UC&printsec=frontcover&img=1&zoom=1&source=gbs_api,1998,4.16
1477,0312203039,High Five,Janet Evanovich,Fiction,http://books.google.com/books/content?id=9aqX3Z1vlLkC&printsec=frontcover&img=1&zoom=1&source=gbs_api,1999,4.18
1478,0312203853,"James Tiptree, Jr.",Julie Phillips,Biography & Autobiography,http://books.google.com/books/content?id=TNdL3H0tgKsC&printsec=frontcover&img=1&zoom=1&source=gbs_api,2006,4.24
1479,0312241224,Birds of America,Lorrie Moore,Fiction,http://books.google.com/books/content?id=pLBTgtXCPkkC&printsec=frontcover&img=1&zoom=1&source=gbs_api,1999,4.11
1480,0312241356,And The Band Played on,Randy Shilts,Health & Fitness,http://books.google.com/books/content?id=A8g2VPGtdUkC&printsec=frontcover&img=1&zoom=1&source=gbs_api,2000,4.39
1481,0312243359,We Wish to Inform You That Tomorrow We Will Be Killed with Our Families,Philip Gourevitch,History,http://books.google.com/books/content?id=g8dRg_YA39MC&printsec=frontcover&img=1&zoom=1&source=gbs_api,1999,4.25
1482,0312252811,Death in the Andamans,M. M. Kaye,Fiction,http://books.google.com/books/content?id=lMFbMB3PZroC&printsec=frontcover&img=1&zoom=1&source=gbs_api,2000,3.93
1483,0312263082,Death in Berlin,M. M. Kaye,Fiction,http://books.google.com/books/content?id=X2Je-MrO_gkC&printsec=frontcover&img=1&zoom=1&source=gbs_api,2000,3.89
1484,0312263104,Death in Kashmir,M. M. Kaye,Fiction,http://books.google.com/books/content?id=CsUSjmbYMTYC&printsec=frontcover&img=1&zoom=1&source=gbs_api,2000,3.95
1485,0312263236,Four Mothers,Shifra Horn;Dalya Bilu,Fiction,http://books.google.com/books/content?id=md0QD7R6f2kC&printsec=frontcover&img=1&zoom=1&source=gbs_api,2000,3.69
1486,0312263996,Timbuktu,Paul Auster,Fiction,http://books.google.com/books/content?id=5ZJ3w23MMDkC&printsec=frontcover&img=1&zoom=1&source=gbs_api,1999,3.68
1487,0312264895,The Italian Girl,Patricia Hall,Fiction,http://books.google.com/books/content?id=LgUrHQAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,2000,3.4
1488,0312265050,The Naked and the Dead,Norman Mailer,Fiction,http://books.google.com/books/content?id=c66GLzQjQFAC&printsec=frontcover&img=1&zoom=1&source=gbs_api,2000,3.94
1489,0312265816,Enchanted Evening,M. M. Kaye,Biography & Autobiography,http://books.google.com/books/content?id=tsNdSys-9FMC&printsec=frontcover&img=1&zoom=1&source=gbs_api,2000,4.38
1490,0312266057,The Illustrated Story Of O,Pauline Reage,Photography,http://books.google.com/books/content?id=TOikAAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,2001,4
1491,0312267177,Catfish and Mandala,Andrew X. Pham,Biography & Autobiography,http://books.google.com/books/content?id=GMqwBI6Bx7AC&printsec=frontcover&img=1&zoom=1&source=gbs_api,2000,3.96
1492,0312270828,The Satanic Verses,Salman Rushdie,Fiction,http://books.google.com/books/content?id=SPFPCBtIJpMC&printsec=frontcover&img=1&zoom=1&source=gbs_api,2000,3.71
1493,0312273223,Absent in the Spring and Other Novels,Mary Westmacott;Agatha Christie,Fiction,http://books.google.com/books/content?id=rbkRilwG3zkC&printsec=frontcover&img=1&zoom=1&source=gbs_api,2001,4.19
1494,0312274920,Round Ireland with a Fridge,Tony Hawks,Travel,http://books.google.com/books/content?id=PUElQgvtSOgC&printsec=frontcover&img=1&zoom=1&source=gbs_api,2001,3.79
1495,0312277105,An Unfortunate Woman,Richard Brautigan,Fiction,http://books.google.com/books/content?id=Fx4k5hJwYrEC&printsec=frontcover&img=1&zoom=1&source=gbs_api,2001,3.78
1496,0312278497,The Glass Bead Game,Hermann Hesse,Fiction,http://books.google.com/books/content?id=lTVr7hZVY-kC&printsec=frontcover&img=1&zoom=1&source=gbs_api,2002,4.11
1497,031227999X,Emotionally Weird,Kate Atkinson,Fiction,http://books.google.com/books/content?id=3HSNPLvO1JQC&printsec=frontcover&img=1&zoom=1&source=gbs_api,2001,3.45
1498,031228621X,A Writer's Workbook,Caroline Sharp;Elizabeth Gilbert,Language Arts & Disciplines,http://books.google.com/books/content?id=iiTfCwAAQBAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,2002,3.71
1499,0312287445,Waiting for My Cats to Die,Stacy Horn,Biography & Autobiography,http://books.google.com/books/content?id=55JlPp-P7DUC&printsec=frontcover&img=1&zoom=1&source=gbs_api,2002,3.67
1500,0312288018,Serious Girls,Maxine Swann,Fiction,http://books.google.com/books/content?id=mF4yPQAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,2004,3.19
1501,0312288271,Lords of the White Castle,Elizabeth Chadwick,Fiction,http://books.google.com/books/content?id=ybhV4hcPO78C&printsec=frontcover&img=1&zoom=1&source=gbs_api,2002,4.21
1502,0312289510,The Christmas Shoes,Donna VanLiere,Fiction,http://books.google.com/books/content?id=ISMSvEsRR-EC&printsec=frontcover&img=1&zoom=1&source=gbs_api,2001,4.23
1503,031229543X,Education As My Agenda,Gertrude S. Williams;Jo Ann Robinson,Biography & Autobiography,http://books.google.com/books/content?id=btui1B1IfEMC&printsec=frontcover&img=1&zoom=1&source=gbs_api,2005,4.25
1504,0312300336,Banvard's Folly,Paul Collins,History,http://books.google.com/books/content?id=MSv6w5Ba2Y4C&printsec=frontcover&img=1&zoom=1&source=gbs_api,2002,3.97
1505,0312300530,The Last Jew,Noah Gordon,Fiction,http://books.google.com/books/content?id=rUydl6GzWSUC&printsec=frontcover&img=1&zoom=1&source=gbs_api,1992,4.08
1506,0312304463,How to Write a Damn Good Mystery,James N. Frey,Language Arts & Disciplines,http://books.google.com/books/content?id=X47rmAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,2004,3.97
1507,0312306180,Jenny and the Jaws of Life,Jincy Willett,Fiction,http://books.google.com/books/content?id=7a-814lNn40C&printsec=frontcover&img=1&zoom=1&source=gbs_api,2002,3.74
1508,0312306342,Plum Lovin',Janet Evanovich,Fiction,http://books.google.com/books/content?id=f4K5QkqQNvgC&printsec=frontcover&img=1&zoom=1&source=gbs_api,2007,3.72
